threadID,timestamp,op,totalops,totalerrors,ops,sampleDuration_us,sampleOps,mean_us,min_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,max_us
31,1496746004,GET_NODE,2969,0,2969,1800055,2969,102904.5958235096,130,1552,11951,130281,283888,464749,973222,1555503
61,1496746004,COUNT_LINK,1218,0,1218,1800030,1218,58254.47701149425,126,424,3105,20524,141279,293723,871864,1244387
0,1496746004,GET_LINKS_LIST,11794,0,11794,1800011,10000,48395.1475,0,505,2078,12219,134907,252922,799144,4515519
61,1496746004,UPDATE_LINK,1845,0,1845,1800030,1845,127623.58753387534,1858,13687,28358,145996,314144,583155,1152508,1646894
21,1496746004,MULTIGET_LINK,128,0,128,1800021,128,79594.21875,243,433,2130,12308,257553,586419,1139419,1314888
0,1496746004,COUNT_LINK,1166,0,1166,1800011,1166,54818.45197255575,134,445,2828,18240,152011,282747,734741,1195235
61,1496746004,ADD_LINK,2124,0,2124,1800030,2124,130580.97269303202,1306,13127,26643,143901,330822,624537,1195177,1559799
79,1496746004,COUNT_LINK,1159,0,1159,1800031,1159,53976.5142364107,129,427,3090,18421,143207,264424,743520,1331781
37,1496746004,GET_LINKS_LIST,11970,0,11970,1800159,10000,46657.8042,0,519,2112,11941,132985,247588,799361,3744887
0,1496746004,UPDATE_LINK,1878,0,1878,1800011,1878,127823.23642172523,1181,13366,27005,141376,319159,624390,1182204,1664772
61,1496746004,RANGE_SIZE,11658,0,11658,1800030,10000,29.0468,0,0,1,2,4,11,40,10000
37,1496746004,COUNT_LINK,1153,0,1153,1800159,1153,52184.217692974846,128,456,2921,16902,143078,269516,716439,1484853
79,1496746004,UPDATE_LINK,1792,0,1792,1800031,1792,134197.04296875,1130,13707,28725,147644,366728,583702,1226470,1603359
21,1496746004,GET_LINKS_LIST,11727,0,11727,1800021,10000,47194.8824,0,523,2111,12873,134627,256602,763824,2822355
61,1496746004,ADD_NODE,578,0,578,1800030,578,63832.006920415224,1086,4960,11269,30957,165371,324957,799527,1141606
37,1496746004,UPDATE_LINK,1920,0,1920,1800159,1920,123040.59322916667,1148,13057,25950,140464,303152,615897,1162851,1647045
21,1496746004,COUNT_LINK,1153,0,1153,1800021,1153,54503.68256721596,132,484,2642,15599,144004,266210,872757,1667042
0,1496746004,ADD_LINK,2118,0,2118,1800011,2118,131354.052407932,1132,13198,27009,143945,370617,621647,1220773,1611415
61,1496746004,UPDATE_NODE,1752,0,1752,1800030,1752,117279.81107305936,1488,11506,22741,142740,294820,529979,1112011,1494400
21,1496746004,UPDATE_LINK,1821,0,1821,1800021,1821,134425.08621636464,1529,13594,27017,144404,383693,670881,1229033,2027669
79,1496746004,ADD_LINK,2072,0,2072,1800031,2072,126724.24951737451,1486,14155,28345,145933,331187,574684,1170384,1417230
37,1496746004,ADD_LINK,2112,0,2112,1800159,2112,134121.3584280303,1165,13607,28428,147018,364605,592876,1281432,1687225
21,1496746004,ADD_LINK,2140,0,2140,1800021,2140,135630.61074766354,1188,13664,28236,145902,386783,660614,1216251,1707263
0,1496746004,RANGE_SIZE,11794,0,11794,1800011,10000,40.3068,0,0,1,2,4,13,50,10000
61,1496746004,DELETE_NODE,243,0,243,1800030,243,104596.13991769547,420,11471,22252,136608,285825,427966,825893,1121729
37,1496746004,RANGE_SIZE,11970,0,11970,1800159,10000,8.3522,0,0,1,2,5,11,39,10000
79,1496746004,RANGE_SIZE,11779,0,11779,1800031,10000,19.329,0,0,1,2,4,10,40,10000
0,1496746004,ADD_NODE,608,0,608,1800011,608,60007.98848684211,795,5271,12137,31869,173451,277318,651695,1175446
21,1496746004,RANGE_SIZE,11727,0,11727,1800021,10000,26.4947,0,0,1,2,4,11,40,10000
79,1496746004,ADD_NODE,581,0,581,1800031,581,54172.80034423408,947,5458,11143,26093,147319,279961,609926,1306338
37,1496746004,ADD_NODE,669,0,669,1800159,669,59184.234678624816,946,5460,11426,27971,159149,289022,678034,1035379
21,1496746004,ADD_NODE,580,0,580,1800021,580,56331.09137931035,796,5181,11347,23837,145646,275662,716681,1014516
0,1496746004,UPDATE_NODE,1674,0,1674,1800011,1674,114652.79569892473,1374,11692,23222,140387,297069,520121,959833,1530007
61,1496746004,GET_NODE,3013,0,3013,1800030,3013,96623.72021241288,156,1584,10777,129601,277739,432226,951340,1530591
79,1496746004,UPDATE_NODE,1657,0,1657,1800031,1657,118966.15570307785,998,11934,25089,145693,299758,501814,1023064,1547962
37,1496746004,UPDATE_NODE,1785,0,1785,1800159,1785,121087.7675070028,271,11261,23111,142309,359845,544010,1025016,1882591
21,1496746004,UPDATE_NODE,1769,0,1769,1800021,1769,109790.2560768796,1314,11147,22189,139642,297680,469543,960524,1434222
0,1496746004,DELETE_NODE,240,0,240,1800011,240,111951.5875,2398,11793,23836,147927,294138,453576,835541,997627
21,1496746004,DELETE_NODE,241,0,241,1800021,241,110013.65145228215,2848,12292,24647,137738,283756,432961,1047134,1282955
37,1496746004,DELETE_NODE,249,0,249,1800159,249,124701.83935742972,1922,10887,20655,144207,330164,628238,1010760,1614790
79,1496746004,DELETE_NODE,231,0,231,1800031,231,91493.83549783549,1779,11118,21708,129286,267833,379118,720068,1091037
0,1496746004,GET_NODE,2963,0,2963,1800011,2963,102726.08268646641,158,1965,12155,133799,290843,471074,947045,1458791
37,1496746004,GET_NODE,3009,0,3009,1800159,3009,101089.70322366235,154,1526,10762,130736,290874,473447,946704,1525905
21,1496746004,GET_NODE,3115,0,3115,1800021,3115,101410.39518459068,144,1649,12323,133259,279426,473169,986560,1357521
79,1496746004,GET_NODE,2996,0,2996,1800031,2996,104592.0220293725,124,2101,12567,130853,288589,533338,964716,1671595
34,1496746004,MULTIGET_LINK,146,0,146,1800190,146,58671.05479452055,241,517,2718,12720,160649,284932,971840,1191875
60,1496746004,MULTIGET_LINK,111,0,111,1800093,111,53249.51351351351,251,574,2362,15849,142511,271740,477159,1183278
62,1496746004,MULTIGET_LINK,145,0,145,1800093,145,53154.262068965516,229,490,2008,10704,127981,260616,1048055,1182914
49,1496746004,MULTIGET_LINK,127,0,127,1800173,127,28010.55905511811,236,525,1579,10419,108170,165874,321919,384568
60,1496746004,GET_LINKS_LIST,11915,0,11915,1800093,10000,46911.4523,0,520,2132,12567,132701,257396,804206,2031450
60,1496746004,COUNT_LINK,1114,0,1114,1800093,1114,60815.27648114901,126,429,3153,19980,148202,323915,797708,1237938
84,1496746004,MULTIGET_LINK,131,0,131,1800130,131,49203.14503816794,232,484,3138,21795,169270,255136,432706,695323
64,1496746004,MULTIGET_LINK,131,0,131,1800063,131,40487.70992366412,201,431,1732,8715,127269,164134,644627,1129272
34,1496746004,GET_LINKS_LIST,11805,0,11805,1800190,10000,46621.0517,0,520,2130,13214,134891,249113,755820,1814219
34,1496746004,COUNT_LINK,1165,0,1165,1800190,1165,54093.21373390558,116,397,2650,15216,144397,273493,811725,1333458
84,1496746004,GET_LINKS_LIST,11711,0,11711,1800130,10000,49681.4948,0,515,2118,12305,136957,260405,851115,3460756
64,1496746004,GET_LINKS_LIST,11255,0,11255,1800063,10000,47426.2201,0,511,2149,12939,133355,252800,817875,3172639
64,1496746004,COUNT_LINK,1155,0,1155,1800063,1155,51747.770562770565,124,418,2790,18431,140981,261202,771539,1504766
64,1496746004,UPDATE_LINK,1790,0,1790,1800063,1790,129043.68379888269,1475,13018,27316,144161,345904,610483,1201414,1632872
64,1496746004,ADD_LINK,1982,0,1982,1800063,1982,131866.30776992935,1361,14017,28460,146289,349994,625560,1175825,1684841
49,1496746004,GET_LINKS_LIST,11731,0,11731,1800173,10000,49000.4495,0,526,2187,12920,135658,256214,841399,3665836
62,1496746004,GET_LINKS_LIST,11661,0,11661,1800093,10000,45951.7137,0,525,2096,12404,134488,248129,761182,1709314
24,1496746004,MULTIGET_LINK,127,0,127,1800143,127,35734.913385826774,258,605,1833,11411,120209,222236,455005,682657
29,1496746004,MULTIGET_LINK,135,0,135,1800181,135,55600.044444444444,240,577,2326,22303,139531,371423,640380,1036417
75,1496746004,MULTIGET_LINK,127,0,127,1800067,127,41360.04724409449,218,498,3980,19377,140034,222180,468929,618431
34,1496746004,UPDATE_LINK,1878,0,1878,1800190,1878,127924.94302449415,1043,13149,25923,142173,323175,619404,1206914,1639470
84,1496746004,COUNT_LINK,1135,0,1135,1800130,1135,53440.07929515419,134,402,2897,18865,138581,272801,730624,1624396
24,1496746004,GET_LINKS_LIST,11758,0,11758,1800143,10000,46513.7555,0,526,2143,12588,133840,255689,767304,1516704
75,1496746004,GET_LINKS_LIST,12006,0,12006,1800067,10000,46031.3155,0,523,2054,12179,132692,245289,761276,3585738
84,1496746004,UPDATE_LINK,1884,0,1884,1800130,1884,128598.63163481954,1510,13654,26982,145032,361565,624521,1091442,1532212
75,1496746004,COUNT_LINK,1173,0,1173,1800067,1173,44140.64791133845,137,400,2513,12750,131207,256068,692017,1261962
84,1496746004,ADD_LINK,2040,0,2040,1800130,2040,126413.97009803922,1088,13404,28864,141793,324422,535734,1190397,1905269
60,1496746004,UPDATE_LINK,1874,0,1874,1800093,1874,130766.81963713981,1237,13836,28152,145345,336008,603492,1222961,1500612
29,1496746004,GET_LINKS_LIST,11784,0,11784,1800181,10000,45566.048,0,527,2190,12710,132821,248095,736752,2364199
29,1496746004,COUNT_LINK,1180,0,1180,1800181,1180,53484.398305084746,142,425,2863,17789,147872,274351,757148,1260043
75,1496746004,UPDATE_LINK,1826,0,1826,1800067,1826,134010.54928806133,1492,12730,27541,143919,345607,662566,1241542,2171115
24,1496746004,COUNT_LINK,1145,0,1145,1800143,1145,52620.24890829694,118,427,2549,17093,140795,261279,743305,1425780
29,1496746004,UPDATE_LINK,1866,0,1866,1800181,1866,142442.34726688103,1159,13117,28263,153591,390836,678520,1225214,1505857
64,1496746004,RANGE_SIZE,11255,0,11255,1800063,10000,45.543,0,0,1,2,5,13,59,10000
24,1496746004,UPDATE_LINK,1963,0,1963,1800143,1963,132877.1273560876,1199,13511,26988,143679,375647,623828,1325670,2263709
64,1496746004,ADD_NODE,573,0,573,1800063,573,56893.40663176265,833,4500,10752,26009,153118,263001,906855,1064169
24,1496746004,ADD_LINK,2190,0,2190,1800143,2190,133583.98356164384,1140,13801,28386,144848,367565,669690,1219043,1518256
49,1496746004,COUNT_LINK,1163,0,1163,1800173,1163,50908.51160791058,127,405,2373,16276,145849,269041,720276,1119685
36,1496746004,MULTIGET_LINK,124,0,124,1800002,124,45216.31451612903,237,565,2452,10320,129047,252360,653454,1172095
49,1496746004,UPDATE_LINK,1895,0,1895,1800173,1895,128890.77678100264,1921,13207,28391,144960,326736,607493,1182440,1474945
43,1496746004,MULTIGET_LINK,133,0,133,1800141,133,46561.51879699248,245,536,1795,13215,127716,275251,723544,755540
62,1496746004,COUNT_LINK,1098,0,1098,1800093,1098,55946.92714025501,125,451,3048,17898,140786,282320,819682,1525565
45,1496746004,MULTIGET_LINK,107,0,107,1800151,107,32969.30841121495,244,438,1991,10232,125677,152334,325678,592156
62,1496746004,UPDATE_LINK,1913,0,1913,1800093,1913,127702.99634082592,1081,13314,25752,142426,353947,609987,1152004,1575125
36,1496746004,GET_LINKS_LIST,11920,0,11920,1800002,10000,47932.9012,0,511,2062,12189,134547,252872,838816,2296100
24,1496746004,RANGE_SIZE,11758,0,11758,1800143,10000,10.0864,0,0,1,2,4,11,40,10000
49,1496746004,ADD_LINK,2087,0,2087,1800173,2087,129705.53378054623,1306,13646,28192,144370,355009,597018,1211984,1759054
45,1496746004,GET_LINKS_LIST,11760,0,11760,1800151,10000,46539.1998,0,503,1922,12073,132082,249901,761208,3425305
54,1496746004,MULTIGET_LINK,114,0,114,1800204,114,25916.552631578947,248,459,2710,12571,125087,137598,258708,260396
45,1496746004,COUNT_LINK,1142,0,1142,1800151,1142,56927.29159369527,127,444,2933,17421,147629,269320,866015,1503883
49,1496746004,RANGE_SIZE,11731,0,11731,1800173,10000,16.762,0,0,1,2,5,12,40,10000
45,1496746004,UPDATE_LINK,1836,0,1836,1800151,1836,117924.28050108932,1164,13157,28403,139279,304321,484275,1069378,1650668
49,1496746004,ADD_NODE,606,0,606,1800173,606,64373.45214521452,924,5567,11145,32745,170327,313793,754566,1005579
45,1496746004,ADD_LINK,2111,0,2111,1800151,2111,138313.45239223118,1288,13897,28693,150010,396678,649176,1135915,1551627
49,1496746004,UPDATE_NODE,1708,0,1708,1800173,1708,114294.59601873536,800,11644,22933,142197,318602,503579,1024639,1333052
54,1496746004,GET_LINKS_LIST,12070,0,12070,1800204,10000,46402.681,0,527,2060,12173,133147,258443,768606,2337364
49,1496746004,DELETE_NODE,248,0,248,1800173,248,122437.75,283,13595,21948,137179,403841,705515,1048117,1257918
45,1496746004,RANGE_SIZE,11760,0,11760,1800151,10000,28.9095,0,0,1,2,5,12,45,10000
54,1496746004,COUNT_LINK,1152,0,1152,1800204,1152,53824.825520833336,126,429,2569,16185,142477,265535,791543,1272100
45,1496746004,ADD_NODE,616,0,616,1800151,616,57466.52922077922,917,5512,11123,27636,148803,286587,735842,998423
49,1496746004,GET_NODE,3024,0,3024,1800173,3024,99760.92261904762,152,1930,12788,131487,282081,434313,947780,1454072
43,1496746004,GET_LINKS_LIST,11926,0,11926,1800141,10000,47099.8205,0,515,2019,12068,131667,251667,809030,4111884
43,1496746004,COUNT_LINK,1180,0,1180,1800141,1180,52220.483050847455,123,458,3024,19843,143320,269172,721814,1370663
29,1496746004,ADD_LINK,2140,0,2140,1800181,2140,131293.21495327103,1397,13309,26988,141429,344170,623452,1248771,1753767
43,1496746004,UPDATE_LINK,1856,0,1856,1800141,1856,134281.04202586206,1415,13367,28868,147188,349894,654121,1215698,1539306
29,1496746004,RANGE_SIZE,11784,0,11784,1800181,10000,11.6648,0,0,1,2,5,11,40,10000
43,1496746004,ADD_LINK,2122,0,2122,1800141,2122,127241.11262959472,1425,13472,28061,143147,347214,556669,1184645,1756812
43,1496746004,RANGE_SIZE,11926,0,11926,1800141,10000,14.5507,0,0,1,2,4,11,40,10000
43,1496746004,ADD_NODE,586,0,586,1800141,586,57409.55290102389,820,5236,10572,23718,157041,296315,667643,1328361
92,1496746004,MULTIGET_LINK,130,0,130,1800021,130,64490.79230769231,203,508,2539,31231,141785,281392,932235,1440938
7,1496746004,MULTIGET_LINK,126,0,126,1800078,126,38521.50793650794,211,467,1390,11424,122755,159093,911160,931796
75,1496746004,ADD_LINK,2097,0,2097,1800067,2097,131208.40391034813,1401,13234,26802,145469,360528,590482,1210542,1642642
43,1496746004,UPDATE_NODE,1701,0,1701,1800141,1701,118413.31216931216,455,11283,25660,143263,314482,532487,1007961,1549647
34,1496746004,ADD_LINK,2166,0,2166,1800190,2166,140805.0817174515,1237,13343,28974,151300,410233,683210,1226735,1844520
75,1496746004,RANGE_SIZE,12006,0,12006,1800067,10000,15.9983,0,0,1,2,4,11,40,10000
34,1496746004,RANGE_SIZE,11805,0,11805,1800190,10000,15.3235,0,0,1,2,4,11,40,10000
92,1496746004,GET_LINKS_LIST,11683,0,11683,1800021,10000,50242.1105,0,522,2177,13360,135074,258331,866600,2571883
60,1496746004,ADD_LINK,2117,0,2117,1800093,2117,131598.44213509682,1400,13881,27436,145714,367858,572737,1206768,1498155
84,1496746004,RANGE_SIZE,11711,0,11711,1800130,10000,41.2557,0,0,1,2,5,11,54,10000
92,1496746004,COUNT_LINK,1137,0,1137,1800021,1137,66108.2691292876,118,459,3213,27545,209819,287734,962659,1493322
60,1496746004,RANGE_SIZE,11915,0,11915,1800093,10000,11.1339,0,0,1,2,4,11,40,10000
7,1496746004,GET_LINKS_LIST,11836,0,11836,1800078,10000,48276.2055,0,523,2163,13151,136443,257733,755709,3439674
60,1496746004,ADD_NODE,584,0,584,1800093,584,59605.61301369863,950,5834,12334,32653,164829,285255,730817,918617
7,1496746004,COUNT_LINK,1166,0,1166,1800078,1166,57811.13550600343,130,416,2631,18147,149098,275528,884857,1365153
60,1496746004,UPDATE_NODE,1741,0,1741,1800093,1741,121426.53991958644,1274,11747,24759,144120,330926,561844,985890,1405699
7,1496746004,UPDATE_LINK,1889,0,1889,1800078,1889,128296.382212811,1146,13097,26512,142085,353592,627399,1168946,1501716
34,1496746004,ADD_NODE,668,0,668,1800190,668,62799.16017964072,826,5834,11525,29758,234445,288294,712654,1268411
75,1496746004,ADD_NODE,625,0,625,1800067,625,68939.6528,802,5455,11291,28630,186000,326408,864577,1233502
43,1496746004,DELETE_NODE,256,0,256,1800141,256,118367.57421875,1015,13004,28194,142766,290337,501740,930795,1451218
11,1496746004,MULTIGET_LINK,124,0,124,1800014,124,52777.32258064516,234,439,2669,16202,132021,235976,711064,1551404
29,1496746004,ADD_NODE,582,0,582,1800181,582,62082.6941580756,1001,5134,10757,29602,174902,296562,709400,1391579
43,1496746004,GET_NODE,2968,0,2968,1800141,2968,104440.64386792453,167,1535,12039,134680,286345,513193,947831,1468151
64,1496746004,UPDATE_NODE,1620,0,1620,1800063,1620,113713.35864197531,1217,11042,21359,141401,297341,479540,988665,1672381
45,1496746004,UPDATE_NODE,1737,0,1737,1800151,1737,110186.2780656304,1067,12120,23952,138487,290847,506597,987277,1362531
54,1496746004,UPDATE_LINK,1827,0,1827,1800204,1827,129397.008757526,1029,13535,27235,146451,321343,559468,1218795,1630683
45,1496746004,DELETE_NODE,215,0,215,1800151,215,128944.16744186047,2085,11121,23820,147451,331399,597273,1118229,1454259
75,1496746004,UPDATE_NODE,1675,0,1675,1800067,1675,119571.02686567164,548,11843,23159,142787,301280,589533,1024299,1514817
54,1496746004,ADD_LINK,2148,0,2148,1800204,2148,136262.59497206705,1389,13214,27165,144444,371737,687813,1213295,1608370
75,1496746004,DELETE_NODE,247,0,247,1800067,247,132701.33603238867,1546,12930,25273,158210,387001,613735,978766,1214138
45,1496746004,GET_NODE,3143,0,3143,1800151,3143,105148.30480432708,161,1837,11402,131697,290881,500417,1007196,1555935
54,1496746004,RANGE_SIZE,12070,0,12070,1800204,10000,10.2392,0,0,1,2,4,12,40,10000
54,1496746004,ADD_NODE,623,0,623,1800204,623,58183.52166934189,1152,5507,10983,29024,161283,295085,672442,925986
54,1496746004,UPDATE_NODE,1700,0,1700,1800204,1700,115643.50352941177,260,11726,22685,140015,315978,566773,1023911,1375492
54,1496746004,DELETE_NODE,225,0,225,1800204,225,103407.27111111111,2321,10713,20809,128002,262811,429900,998741,1295444
54,1496746004,GET_NODE,3112,0,3112,1800204,3112,103678.94055269923,145,1655,12848,131251,289847,475563,986348,1549486
24,1496746004,ADD_NODE,619,0,619,1800143,619,60731.17447495961,886,5167,11408,26139,156500,379470,658584,974046
36,1496746004,COUNT_LINK,1172,0,1172,1800002,1172,52849.47781569966,117,421,2973,15108,137706,272139,859478,1297010
1,1496746004,MULTIGET_LINK,129,0,129,1800123,129,50160.782945736435,198,522,2657,13153,171033,280352,499944,1236532
62,1496746004,ADD_LINK,2084,0,2084,1800093,2084,138335.06285988484,1134,13809,30868,153300,390355,650744,1198764,1813043
24,1496746004,UPDATE_NODE,1679,0,1679,1800143,1679,115434.86360929125,367,11252,22977,143678,301294,498614,1021324,1701427
11,1496746004,GET_LINKS_LIST,11901,0,11901,1800014,10000,46342.8433,0,517,2017,11283,132960,252065,840001,2386510
64,1496746004,DELETE_NODE,244,0,244,1800063,244,109370.12704918033,1946,12204,29136,150638,285079,413999,910604,1019418
29,1496746004,UPDATE_NODE,1773,0,1773,1800181,1773,114421.63620981388,1465,11772,22788,139969,314250,486662,975258,1606731
11,1496746004,COUNT_LINK,1156,0,1156,1800014,1156,54458.28546712803,116,443,2682,16157,139141,270535,890519,1447201
34,1496746004,UPDATE_NODE,1621,0,1621,1800190,1621,106251.54164096237,1228,11592,22430,137863,278517,442337,1036407,1562465
75,1496746004,GET_NODE,3118,0,3118,1800067,3118,96772.84669660039,144,1761,12454,130414,276573,423711,944032,1494390
7,1496746004,ADD_LINK,2059,0,2059,1800078,2059,126922.92666342885,1300,12853,26705,143243,326716,620253,1127105,1727651
34,1496746004,DELETE_NODE,226,0,226,1800190,226,122711.79646017699,2269,13727,28393,138940,333886,500399,1063863,1127675
60,1496746004,DELETE_NODE,256,0,256,1800093,256,99414.26171875,2061,10396,22900,136193,283893,394754,792766,1407669
74,1496746004,MULTIGET_LINK,116,0,116,1800022,116,55702.724137931036,209,572,2133,8732,137237,336608,951360,984254
92,1496746004,UPDATE_LINK,1762,0,1762,1800021,1762,122516.40238365493,1400,13309,27612,144395,323118,548885,1081455,1433898
60,1496746004,GET_NODE,2978,0,2978,1800093,2978,98446.23539288114,157,1531,12031,129626,279121,468386,920325,1487799
84,1496746004,ADD_NODE,660,0,660,1800130,660,56663.49393939394,972,5522,11140,30243,156821,283666,678292,927998
92,1496746004,ADD_LINK,2003,0,2003,1800021,2003,128132.94408387419,1804,13015,28568,145910,333469,547679,1176793,1761464
34,1496746004,GET_NODE,3057,0,3057,1800190,3057,99488.69120052339,142,1573,11494,129005,277926,460004,982620,1672308
7,1496746004,RANGE_SIZE,11836,0,11836,1800078,10000,32.2067,0,0,1,2,4,11,48,10000
74,1496746004,GET_LINKS_LIST,11599,0,11599,1800022,10000,46797.3179,0,525,2181,12361,132461,251004,804480,2784340
11,1496746004,UPDATE_LINK,1855,0,1855,1800014,1855,129819.57250673855,1775,13831,27396,145263,371929,572870,1215721,1766945
74,1496746004,COUNT_LINK,1180,0,1180,1800022,1180,56029.86016949153,135,489,3213,17824,147121,263093,833946,1355895
11,1496746004,ADD_LINK,2127,0,2127,1800014,2127,133432.30230371415,1022,13444,26507,144322,357731,626126,1276246,1913227
64,1496746004,GET_NODE,2960,0,2960,1800063,2960,103498.86925675676,147,1924,12953,133453,284694,475658,947334,1565851
74,1496746004,UPDATE_LINK,1862,0,1862,1800022,1862,125664.2567132116,1128,13101,26493,144895,333957,582977,1152991,1946657
29,1496746004,DELETE_NODE,230,0,230,1800181,230,102602.15652173913,1158,10384,19785,129648,325487,471773,866785,1032978
1,1496746004,GET_LINKS_LIST,11967,0,11967,1800123,10000,48645.3397,0,525,2205,13084,135956,257553,819444,2993316
