threadID,timestamp,op,totalops,totalerrors,ops,sampleDuration_us,sampleOps,mean_us,min_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,max_us
33,1496823221,ADD_LINK,14315,0,2717,1800040,2717,90225.7118145013,1105,7716,17587,132729,266788,384134,684548,1200755
79,1496823221,ADD_LINK,14231,0,2695,1800171,2695,85140.9094619666,1107,7300,15944,131792,262034,374626,659853,1174462
0,1496823221,RANGE_SIZE,79260,0,14940,1800293,10000,72.2138,0,1,1,19,38,51,208,10000
63,1496823221,ADD_LINK,14361,0,2753,1800164,2753,89647.07519070106,942,7534,16320,132100,269740,376667,676053,1586284
2,1496823221,DELETE_NODE,1600,0,280,1800294,280,56140.29285714286,160,534,5378,66701,222297,275888,407807,531050
0,1496823221,ADD_NODE,4061,0,820,1800293,820,65496.66585365854,842,3928,10153,56737,226631,293935,626932,1180506
28,1496823221,ADD_LINK,14203,0,2719,1800304,2719,86027.803236484,1067,7295,15659,131889,263441,367160,635137,1250417
79,1496823221,RANGE_SIZE,79196,0,15365,1800171,10000,50.7297,0,1,1,19,38,54,158,10000
0,1496823221,UPDATE_NODE,11687,0,2234,1800293,2234,62220.051924798565,147,514,4754,103222,247586,288413,518388,1252600
63,1496823221,RANGE_SIZE,80595,0,15556,1800164,10000,41.3729,0,1,1,19,38,50,158,10000
33,1496823221,RANGE_SIZE,80951,0,15563,1800040,10000,43.0031,0,1,1,19,38,50,159,10000
2,1496823221,GET_NODE,20716,0,3926,1800294,3926,56792.17626082527,114,344,3123,53938,215622,279386,496543,1017073
0,1496823221,DELETE_NODE,1610,0,298,1800293,298,74185.67785234899,140,453,7193,125050,255629,372855,597329,860543
79,1496823221,ADD_NODE,4102,0,796,1800171,796,63224.26884422111,915,4132,9862,54340,220346,285053,602056,888065
28,1496823221,RANGE_SIZE,80521,0,15744,1800304,10000,69.2079,0,1,1,19,38,48,213,10000
33,1496823221,ADD_NODE,4072,0,775,1800040,775,66323.93935483872,878,4180,9837,94932,226033,304438,599583,992652
63,1496823221,ADD_NODE,4100,0,774,1800164,774,57276.77777777778,852,4030,9404,50988,171471,292523,445996,701697
0,1496823221,GET_NODE,20399,0,3920,1800293,3920,59566.77142857143,102,396,3618,103563,237589,278714,502039,1235859
79,1496823221,UPDATE_NODE,11625,0,2262,1800171,2262,64760.45932802829,150,613,5202,110861,243211,305600,547627,1031065
28,1496823221,ADD_NODE,4011,0,760,1800304,760,68141.32763157894,758,4126,10153,111148,243830,306620,604432,905525
79,1496823221,DELETE_NODE,1523,0,288,1800171,288,57227.70138888889,127,814,5585,43637,216110,277215,490933,723376
33,1496823221,UPDATE_NODE,11533,0,2325,1800040,2325,68485.47784946236,135,552,5336,119631,248289,346977,614468,1040427
33,1496823221,DELETE_NODE,1568,0,310,1800040,310,47490.46451612903,130,411,3876,25642,142151,254544,418394,504257
79,1496823221,GET_NODE,20197,0,3803,1800171,3803,61962.05837496713,104,386,3562,104790,242858,283694,522239,1024624
33,1496823221,GET_NODE,20408,0,3917,1800040,3917,60849.81644115395,106,370,3547,91964,243843,287862,502164,1092831
63,1496823221,UPDATE_NODE,11769,0,2326,1800164,2326,60589.436371453136,151,519,4950,75426,231586,282676,568974,1093093
63,1496823221,DELETE_NODE,1598,0,281,1800164,281,55064.6512455516,133,482,3774,112815,162140,265192,396742,438561
28,1496823221,UPDATE_NODE,11760,0,2283,1800304,2283,61549.206307490145,149,558,4607,109348,237921,284715,537879,905647
63,1496823221,GET_NODE,20800,0,3922,1800164,3922,60891.03850076492,107,397,3455,100267,236159,275573,523665,1023895
28,1496823221,DELETE_NODE,1515,0,301,1800304,301,59166.09634551495,132,580,5580,66702,243060,281740,428618,627020
45,1496823221,MULTIGET_LINK,769,0,151,1800057,151,54407.27152317881,214,619,3567,119786,165325,263741,388357,407199
28,1496823221,GET_NODE,20340,0,3963,1800304,3963,62064.596770123644,91,365,3277,109456,244468,298435,503778,1035275
45,1496823221,GET_LINKS_LIST,80516,0,15165,1800057,10000,46884.7118,0,844,3761,24260,143970,256161,441338,1628572
45,1496823221,COUNT_LINK,7674,0,1480,1800057,1480,23549.608783783784,117,268,800,5095,115188,142100,296468,789410
45,1496823221,UPDATE_LINK,12790,0,2359,1800057,2359,95807.95294616363,1139,7928,17297,133917,276112,401128,760138,1548184
3,1496823221,MULTIGET_LINK,868,0,154,1800184,154,56488.707792207795,216,622,5036,43614,188932,278551,525290,796517
45,1496823221,ADD_LINK,14268,0,2730,1800057,2730,86614.00586080586,1037,7273,15467,131788,268147,386764,603366,1596811
45,1496823221,RANGE_SIZE,80516,0,15165,1800057,10000,69.018,0,1,1,19,38,50,159,10000
45,1496823221,ADD_NODE,4186,0,806,1800057,806,69885.31637717121,854,4013,10574,71125,246435,365977,584861,1048844
3,1496823221,GET_LINKS_LIST,80119,0,15335,1800184,10000,48909.2001,0,882,4085,26824,145926,258754,443549,2280839
45,1496823221,UPDATE_NODE,11646,0,2213,1800057,2213,64127.305467690916,139,602,5606,110762,245199,288164,536164,1075824
3,1496823221,COUNT_LINK,7723,0,1441,1800184,1441,25358.247050659265,113,291,899,4859,117007,139846,392087,856020
45,1496823221,DELETE_NODE,1564,0,345,1800057,345,58122.57971014493,119,608,5475,103127,154414,270901,632925,775124
3,1496823221,UPDATE_LINK,12666,0,2424,1800184,2424,92117.71905940594,1088,7644,16714,132454,270634,389055,762564,1352563
45,1496823221,GET_NODE,20415,0,3899,1800057,3899,63155.4065144909,97,388,3378,112224,246474,289194,521750,975120
3,1496823221,ADD_LINK,14084,0,2704,1800184,2704,87453.74852071005,1106,7366,15704,130226,267372,392355,653467,1328137
3,1496823221,RANGE_SIZE,80119,0,15335,1800184,10000,49.1992,0,1,1,19,37,40,158,10000
3,1496823221,ADD_NODE,4110,0,791,1800184,791,63667.4778761062,683,4555,10944,101618,233562,283032,455974,890435
3,1496823221,UPDATE_NODE,11633,0,2170,1800184,2170,61082.98156682028,159,570,5034,109893,241288,287054,491455,1025573
3,1496823221,DELETE_NODE,1622,0,307,1800184,307,61932.90228013029,145,749,6509,120121,215268,277781,405424,744928
3,1496823221,GET_NODE,20347,0,3827,1800184,3827,60701.47974915077,97,394,3579,78701,243560,283196,516583,1291772
37,1496823221,MULTIGET_LINK,815,0,155,1800192,155,60693.006451612906,216,1036,7498,124838,160906,302517,408508,409646
37,1496823221,GET_LINKS_LIST,80938,0,15123,1800192,10000,47915.9431,0,818,3647,23512,144049,256334,468302,1444245
37,1496823221,COUNT_LINK,7840,0,1465,1800192,1465,23375.490784982936,108,259,722,5153,115259,143385,291115,941074
32,1496823221,MULTIGET_LINK,828,0,175,1800196,175,68355.05714285714,185,595,7082,106421,229104,261258,759027,985969
37,1496823221,UPDATE_LINK,12933,0,2516,1800192,2516,89802.7205882353,1337,7518,17064,133423,265939,390881,672487,1333167
37,1496823221,ADD_LINK,14280,0,2712,1800192,2712,90496.16851032448,1060,7302,16834,132810,271195,393704,713994,1227689
83,1496823221,MULTIGET_LINK,833,0,169,1800067,169,53781.757396449706,253,709,5168,27734,232203,268696,402317,686726
37,1496823221,RANGE_SIZE,80938,0,15123,1800192,10000,47.925,0,1,1,19,38,49,158,10000
32,1496823221,GET_LINKS_LIST,80643,0,15667,1800196,10000,46756.9974,0,815,3657,23191,140803,254143,481508,1995342
37,1496823221,ADD_NODE,4102,0,758,1800192,758,64791.24142480211,895,3951,10254,74846,226895,300584,586405,884770
32,1496823221,COUNT_LINK,7894,0,1516,1800196,1516,23611.27968337731,114,259,711,4071,117171,139402,281355,899556
37,1496823221,UPDATE_NODE,11560,0,2207,1800192,2207,66076.68101495242,146,535,5055,115547,250589,326981,499482,960111
32,1496823221,UPDATE_LINK,12888,0,2411,1800196,2411,95527.76565740356,982,7490,17489,136439,273934,399126,673033,1206211
37,1496823221,DELETE_NODE,1559,0,277,1800192,277,70498.3285198556,126,421,4995,119744,260188,362053,625335,766288
32,1496823221,ADD_LINK,14298,0,2772,1800196,2772,86095.54653679654,938,7121,15585,129869,267272,378808,657992,1183319
83,1496823221,GET_LINKS_LIST,80377,0,15439,1800067,10000,47411.6102,0,835,3737,24484,142987,257661,464332,1136382
37,1496823221,GET_NODE,20653,0,3815,1800192,3815,62604.98138925295,104,382,3605,101950,247200,296998,529036,1063784
32,1496823221,RANGE_SIZE,80643,0,15667,1800196,10000,42.0343,0,1,1,19,38,45,157,10000
83,1496823221,COUNT_LINK,7739,0,1477,1800067,1477,26833.301286391335,111,270,851,5004,123795,144641,369743,1017043
32,1496823221,ADD_NODE,4105,0,815,1800196,815,61628.23435582822,689,3835,9511,71470,199416,294166,508573,1010471
83,1496823221,UPDATE_LINK,12733,0,2370,1800067,2370,94051.0447257384,936,7365,17597,135213,273652,401869,742038,1021645
32,1496823221,UPDATE_NODE,11829,0,2343,1800196,2343,62023.9560392659,153,547,4836,92847,244949,289737,552833,996934
32,1496823221,DELETE_NODE,1544,0,287,1800196,287,68178.62020905923,146,657,6647,123307,250072,310975,493510,713508
83,1496823221,ADD_LINK,14193,0,2729,1800067,2729,88474.69475998534,1159,7469,16338,132981,263681,378887,675397,1246884
32,1496823221,GET_NODE,20617,0,4067,1800196,4067,58186.282763707895,101,364,2987,67025,229473,277684,508674,1032089
83,1496823221,RANGE_SIZE,80377,0,15439,1800067,10000,63.5709,0,1,1,19,38,55,159,10000
83,1496823221,ADD_NODE,3953,0,762,1800067,762,63192.320209973754,834,3970,9794,55302,233376,319006,535608,1006811
83,1496823221,UPDATE_NODE,11782,0,2184,1800067,2184,65111.382326007326,160,491,4810,116316,245171,304050,524463,1130567
83,1496823221,DELETE_NODE,1588,0,280,1800067,280,59233.65714285714,130,518,3941,53129,254232,315935,467658,507710
83,1496823221,GET_NODE,20587,0,3880,1800067,3880,60353.04922680413,102,381,2890,104653,241805,282242,499370,1065266
67,1496823221,MULTIGET_LINK,824,0,172,1800534,172,68898.3953488372,234,740,5044,117428,246684,323831,527774,998601
67,1496823221,GET_LINKS_LIST,80191,0,15294,1800534,10000,48165.1103,0,815,3780,25954,145300,258426,448454,1283582
67,1496823221,COUNT_LINK,7684,0,1444,1800534,1444,21665.05055401662,119,264,787,4546,103643,138477,279727,797595
67,1496823221,UPDATE_LINK,12563,0,2420,1800534,2420,92566.92727272728,1097,8072,17166,133403,272121,387775,684111,1277283
67,1496823221,ADD_LINK,14314,0,2598,1800534,2598,89997.94303310239,1020,7152,16324,134569,268214,378613,722947,1356902
67,1496823221,RANGE_SIZE,80191,0,15294,1800534,10000,67.8079,0,1,1,19,38,43,197,10000
67,1496823221,ADD_NODE,4126,0,785,1800534,785,58045.714649681526,838,3739,9461,53606,184257,268918,485231,696011
67,1496823221,UPDATE_NODE,11772,0,2248,1800534,2248,66294.84653024911,152,622,5075,118985,249159,300133,508977,814412
67,1496823221,DELETE_NODE,1569,0,285,1800534,285,50835.46315789474,132,436,3974,25423,238015,260232,393601,520769
67,1496823221,GET_NODE,20416,0,3940,1800534,3940,60358.16395939086,110,364,3418,105821,233674,295017,485339,891609
20,1496823221,MULTIGET_LINK,815,0,150,1800070,150,80528.60666666667,237,942,9608,128513,260497,396307,519701,537388
20,1496823221,GET_LINKS_LIST,81065,0,15691,1800070,10000,47225.9928,0,795,3679,23547,143963,258435,452286,1445531
20,1496823221,COUNT_LINK,7931,0,1600,1800070,1600,26883.399375,110,268,824,5967,122864,143477,274950,929148
20,1496823221,UPDATE_LINK,12720,0,2509,1800070,2509,90970.25149461937,1184,7775,16662,133694,268503,390020,684531,1152615
20,1496823221,ADD_LINK,14249,0,2723,1800070,2723,84149.05471905986,1028,6817,15617,131092,262881,362199,651327,1314494
20,1496823221,RANGE_SIZE,81065,0,15691,1800070,10000,34.3032,0,1,1,19,37,43,157,10000
20,1496823221,ADD_NODE,4023,0,779,1800070,779,61003.66623876765,799,4133,9776,51877,212713,292169,520449,768162
20,1496823221,UPDATE_NODE,11733,0,2270,1800070,2270,59033.97224669604,139,525,4529,40525,241967,287788,533407,1113272
20,1496823221,DELETE_NODE,1628,0,294,1800070,294,57089.85034013606,142,535,3798,108392,173298,276038,541019,677745
20,1496823221,GET_NODE,20536,0,4036,1800070,4036,62021.626114965315,113,369,3368,103140,242386,294966,523202,1106276
48,1496823221,MULTIGET_LINK,815,0,165,1800056,165,82167.92727272728,225,874,7546,122450,267090,329534,1050653,1061394
48,1496823221,GET_LINKS_LIST,81190,0,15496,1800056,10000,47395.0221,0,823,3737,22208,143813,257201,483706,1695018
48,1496823221,COUNT_LINK,7734,0,1408,1800056,1408,22387.81463068182,117,270,703,4899,107631,136590,279874,995135
48,1496823221,UPDATE_LINK,12606,0,2450,1800056,2450,89140.38204081633,1101,7495,16013,131014,272371,387343,715002,1263968
48,1496823221,ADD_LINK,14177,0,2714,1800056,2714,90468.22586588062,1062,7404,16157,132461,269727,396899,710501,1392199
48,1496823221,RANGE_SIZE,81190,0,15496,1800056,10000,45.0094,0,1,1,19,38,45,158,10000
48,1496823221,ADD_NODE,4175,0,768,1800056,768,63970.584635416664,838,4166,10188,83035,206606,282391,588856,929349
48,1496823221,UPDATE_NODE,11762,0,2239,1800056,2239,63462.38410004466,143,520,4731,104538,250821,290621,520938,891107
48,1496823221,DELETE_NODE,1627,0,321,1800056,321,62958.43302180686,136,404,4000,90348,242728,345444,539725,591895
48,1496823221,GET_NODE,20825,0,4044,1800056,4044,62296.113006923835,112,370,3213,112041,244277,308318,510716,885042
87,1496823221,MULTIGET_LINK,858,0,150,1800177,150,54770.16,242,653,2940,19518,194374,278320,656481,716522
49,1496823221,MULTIGET_LINK,820,0,146,1800206,146,66222.21232876713,203,721,7124,110977,245355,346305,537732,626283
87,1496823221,GET_LINKS_LIST,81104,0,15659,1800177,10000,46894.0646,0,808,3724,24169,143460,255049,445179,1293348
87,1496823221,COUNT_LINK,7621,0,1447,1800177,1447,21796.81824464409,112,263,865,4604,114303,136880,271283,740362
87,1496823221,UPDATE_LINK,12785,0,2410,1800177,2410,92397.21950207469,1084,7820,16833,133448,271994,397069,672951,1254524
49,1496823221,GET_LINKS_LIST,81618,0,15378,1800206,10000,46656.2433,0,799,3761,23882,143355,254999,443855,1352641
87,1496823221,ADD_LINK,14375,0,2729,1800177,2729,89128.63576401613,1014,7398,16541,132506,268313,383718,663654,1333264
49,1496823221,COUNT_LINK,7835,0,1491,1800206,1491,22153.743125419183,113,268,773,4554,112751,134732,264651,780435
49,1496823221,UPDATE_LINK,12689,0,2373,1800206,2373,92500.03371260008,1021,7512,17122,135096,268092,397803,664194,1203333
87,1496823221,RANGE_SIZE,81104,0,15659,1800177,10000,46.6915,0,1,1,19,38,51,157,10000
87,1496823221,ADD_NODE,4242,0,845,1800177,845,66823.96094674556,774,4269,10393,104419,239708,286930,595787,847873
49,1496823221,ADD_LINK,14530,0,2775,1800206,2775,90118.93981981982,1107,7450,16453,132390,266810,385548,757629,1195634
87,1496823221,UPDATE_NODE,11689,0,2230,1800177,2230,64019.507623318386,155,575,4810,108324,247694,304893,534316,1018317
87,1496823221,DELETE_NODE,1607,0,311,1800177,311,71056.8038585209,117,753,5181,128740,255428,347445,461332,725722
49,1496823221,RANGE_SIZE,81618,0,15378,1800206,10000,69.8679,0,1,1,19,38,49,167,10000
87,1496823221,GET_NODE,20719,0,3993,1800177,3993,60642.042324067115,106,381,3428,98605,241172,285222,522541,920650
49,1496823221,ADD_NODE,4108,0,780,1800206,780,65591.84102564103,725,3966,10360,98048,247708,302634,516839,926256
49,1496823221,UPDATE_NODE,11795,0,2160,1800206,2160,63878.50740740741,156,519,5052,109515,245092,302287,539385,880114
49,1496823221,DELETE_NODE,1601,0,316,1800206,316,65367.5,123,459,4305,114778,252393,286091,526337,784728
49,1496823221,GET_NODE,20947,0,3958,1800206,3958,61725.09853461344,109,362,2903,114022,243595,281149,531579,881398
5,1496823221,MULTIGET_LINK,823,0,148,1800310,148,57867.68243243243,223,821,5359,121884,177762,278366,381621,384783
5,1496823221,GET_LINKS_LIST,80664,0,15253,1800310,10000,47694.2682,0,825,3851,23537,142418,258194,491453,1574874
5,1496823221,COUNT_LINK,7755,0,1467,1800310,1467,23904.387184730742,120,274,785,5076,119093,142768,274816,888687
75,1496823221,MULTIGET_LINK,807,0,170,1800585,170,53560.123529411765,261,779,6434,53518,148928,246544,515477,650911
1,1496823221,MULTIGET_LINK,896,0,154,1800308,154,65519.62987012987,240,989,5706,106150,246442,370513,565971,694943
91,1496823221,MULTIGET_LINK,887,0,169,1800327,169,72321.72189349112,232,951,7330,126214,250504,306873,470760,651622
1,1496823221,GET_LINKS_LIST,81090,0,15476,1800308,10000,46513.8888,0,809,3574,21914,142260,255169,455430,1623423
5,1496823221,UPDATE_LINK,12599,0,2406,1800310,2406,96523.08021612636,1129,7733,16708,134682,276451,411232,772603,1213784
75,1496823221,GET_LINKS_LIST,80557,0,15298,1800585,10000,48030.6864,0,846,3784,24655,144704,258175,480103,1112657
1,1496823221,COUNT_LINK,7850,0,1493,1800308,1493,24751.367046215673,108,262,883,4521,118762,136691,318599,937699
91,1496823221,GET_LINKS_LIST,80057,0,15232,1800327,10000,48685.4601,0,833,3738,24166,144719,259421,512842,1572277
5,1496823221,ADD_LINK,14344,0,2808,1800310,2808,87195.83368945868,1337,7376,15674,132941,266711,386469,638697,1397743
75,1496823221,COUNT_LINK,7791,0,1470,1800585,1470,24150.903401360545,116,266,730,5110,118136,136519,290591,1106835
91,1496823221,COUNT_LINK,7846,0,1541,1800327,1541,24834.80532121999,102,279,991,5421,118166,140214,302925,707460
1,1496823221,UPDATE_LINK,12996,0,2561,1800308,2561,88398.55915657946,1054,7536,16692,132667,263902,383498,741987,1223388
75,1496823221,UPDATE_LINK,12896,0,2453,1800585,2453,95076.80799021607,1044,7813,16844,135807,282525,396043,701160,1304084
5,1496823221,RANGE_SIZE,80664,0,15253,1800310,10000,60.1634,0,1,1,19,38,49,159,10000
1,1496823221,ADD_LINK,14449,0,2778,1800308,2778,93371.36573074154,1064,7399,16747,135272,272095,397871,728491,1487990
5,1496823221,ADD_NODE,4143,0,737,1800310,737,60023.37313432836,817,4195,9658,42733,200389,273618,596874,1086652
91,1496823221,UPDATE_LINK,12752,0,2409,1800327,2409,91638.50435865505,1023,7268,16659,133550,273073,393193,652174,1403911
52,1496823221,MULTIGET_LINK,804,0,154,1800711,154,59867.72727272727,227,998,6639,116458,146583,266979,544750,848529
47,1496823221,MULTIGET_LINK,865,0,168,1800345,168,70868.70238095238,242,869,5473,116566,254326,283124,867052,1054033
5,1496823221,UPDATE_NODE,11612,0,2138,1800310,2138,62908.40598690365,149,581,5606,114682,246563,298055,477154,946413
1,1496823221,RANGE_SIZE,81090,0,15476,1800308,10000,50.6541,0,1,1,19,38,51,159,10000
75,1496823221,ADD_LINK,14108,0,2740,1800585,2740,91164.21131386861,1120,7277,16167,133175,267657,387958,747147,1529731
1,1496823221,ADD_NODE,4065,0,802,1800308,802,59957.72693266833,887,4307,9809,70552,213084,284555,449492,880548
52,1496823221,GET_LINKS_LIST,81347,0,15449,1800711,10000,47495.6375,0,817,3719,22530,143644,260142,470818,1134547
75,1496823221,RANGE_SIZE,80557,0,15298,1800585,10000,62.4761,0,1,1,19,38,52,188,10000
62,1496823221,MULTIGET_LINK,845,0,178,1800325,178,77442.65168539326,257,712,6743,134532,261771,276166,520922,537052
75,1496823221,ADD_NODE,4059,0,793,1800585,793,56096.580075662045,877,4010,9676,39885,183437,267482,500704,730881
52,1496823221,COUNT_LINK,7805,0,1437,1800711,1437,21246.946416144747,117,266,760,5102,116854,135403,270462,981467
11,1496823221,MULTIGET_LINK,835,0,169,1800717,169,69572.15976331361,231,606,3803,87545,243801,399234,762584,893689
1,1496823221,UPDATE_NODE,11751,0,2372,1800308,2372,64162.64249578415,140,601,5179,112069,248287,290182,505419,1393472
75,1496823221,UPDATE_NODE,11716,0,2204,1800585,2204,64167.18466424682,137,620,4903,113163,244037,290045,595493,866549
23,1496823221,MULTIGET_LINK,822,0,153,1800334,153,64693.424836601305,252,746,3890,44279,248628,292450,727752,785134
75,1496823221,DELETE_NODE,1571,0,286,1800585,286,62164.692307692305,135,626,5926,121324,168056,262751,526938,887732
53,1496823221,MULTIGET_LINK,804,0,144,1800458,144,62434.416666666664,239,981,9861,117784,238131,269338,404961,442908
62,1496823221,GET_LINKS_LIST,80669,0,15389,1800325,10000,46479.0146,0,797,3629,23022,142268,255753,441917,1283792
75,1496823221,GET_NODE,20330,0,3939,1800585,3939,60759.19522721503,100,387,3521,103976,238719,285965,511396,1312929
62,1496823221,COUNT_LINK,7818,0,1511,1800325,1511,25617.544010589016,107,271,922,5230,122888,142458,298466,746098
53,1496823221,GET_LINKS_LIST,80439,0,15263,1800458,10000,45750.211,0,867,3704,22674,142127,253619,419361,1454520
53,1496823221,COUNT_LINK,7756,0,1457,1800458,1457,24025.77213452299,118,266,820,5611,122917,137150,276409,589585
53,1496823221,UPDATE_LINK,12823,0,2460,1800458,2460,93526.63048780488,986,7767,16919,133788,276505,400081,699292,1317477
53,1496823221,ADD_LINK,14222,0,2710,1800458,2710,91800.76752767527,1264,7476,16403,134607,267577,395119,707753,1280105
5,1496823221,DELETE_NODE,1521,0,300,1800310,300,52349.15666666667,147,560,5242,27876,219158,263605,415493,528806
53,1496823221,RANGE_SIZE,80439,0,15263,1800458,10000,58.5469,0,1,1,19,38,53,160,10000
5,1496823221,GET_NODE,20562,0,3930,1800310,3930,60720.175318066154,111,381,3098,75787,238422,278530,552050,1177183
53,1496823221,ADD_NODE,4009,0,723,1800458,723,66289.14937759336,889,4488,11144,92294,229653,280431,625309,1247601
91,1496823221,ADD_LINK,14174,0,2781,1800327,2781,87837.96188421431,1100,7650,16625,132480,268093,375851,644859,1112825
42,1496823221,MULTIGET_LINK,824,0,157,1800304,157,68662.91082802547,250,1124,6322,107902,232026,283944,634783,1056932
53,1496823221,UPDATE_NODE,11644,0,2130,1800458,2130,64620.43286384977,136,571,4954,113624,247881,314805,542284,1006352
53,1496823221,DELETE_NODE,1649,0,321,1800458,321,53970.08099688473,125,576,5187,104178,154153,263363,386885,560098
62,1496823221,UPDATE_LINK,12941,0,2444,1800325,2444,93718.08142389526,1139,7759,17595,135424,277119,402039,706974,1158261
11,1496823221,GET_LINKS_LIST,81253,0,15676,1800717,10000,46596.4708,190,787,3566,22774,143214,254135,438444,1653562
62,1496823221,ADD_LINK,14221,0,2763,1800325,2763,90248.03619254434,1083,6992,16049,132227,273498,385915,704237,1385078
11,1496823221,COUNT_LINK,7882,0,1487,1800717,1487,23233.35373234701,106,261,762,5045,120285,140395,262190,1035201
39,1496823221,MULTIGET_LINK,767,0,131,1800344,131,77239.9465648855,260,1364,6239,126685,257415,286453,657032,1350189
11,1496823221,UPDATE_LINK,12765,0,2448,1800717,2448,94875.41544117648,1041,7749,17680,134243,273366,400673,743295,1150362
53,1496823221,GET_NODE,20447,0,3839,1800458,3839,59054.18077624381,94,365,3188,78240,237882,294424,492408,1070073
23,1496823221,GET_LINKS_LIST,80670,0,15548,1800334,10000,45577.7457,0,781,3637,23535,141369,252524,435405,1437822
52,1496823221,UPDATE_LINK,12645,0,2367,1800711,2367,92683.38825517533,1158,7522,18758,134736,271434,383808,677979,1095104
39,1496823221,GET_LINKS_LIST,79574,0,15581,1800344,10000,46360.648,0,828,3890,25770,141903,252629,421158,1387586
1,1496823221,DELETE_NODE,1593,0,316,1800308,316,65341.78164556962,139,609,4631,115224,247021,292189,493060,552807
39,1496823221,COUNT_LINK,7686,0,1554,1800344,1554,22191.875804375806,111,269,791,4642,118101,136123,266708,912380
47,1496823221,GET_LINKS_LIST,80232,0,15523,1800345,10000,46461.9466,0,799,3785,22202,141021,256957,480413,1720857
39,1496823221,UPDATE_LINK,12754,0,2440,1800344,2440,92989.43155737704,1086,7429,16213,133345,279605,390896,667880,1301638
1,1496823221,GET_NODE,20906,0,4054,1800308,4054,58555.79452392698,108,362,2988,50159,236144,282415,529629,1092013
52,1496823221,ADD_LINK,14064,0,2695,1800711,2695,81817.21743970315,1106,7023,14887,126997,262944,381749,653471,1108639
39,1496823221,ADD_LINK,14143,0,2703,1800344,2703,91883.87384387717,1171,7945,17131,134483,267445,388402,722347,1107896
62,1496823221,RANGE_SIZE,80669,0,15389,1800325,10000,61.8698,0,1,1,19,38,50,158,10000
23,1496823221,COUNT_LINK,7758,0,1532,1800334,1532,27644.78720626632,99,278,937,6578,127745,146219,313910,565087
11,1496823221,ADD_LINK,14405,0,2837,1800717,2837,90616.32499118788,1032,7401,16532,133553,268499,380676,741480,1253000
42,1496823221,GET_LINKS_LIST,80605,0,15408,1800304,10000,45567.5965,0,785,3433,21436,141414,253987,450180,1333117
23,1496823221,UPDATE_LINK,12723,0,2428,1800334,2428,93526.0226523888,987,7528,16413,133063,275452,397267,745145,1446133
42,1496823221,COUNT_LINK,7654,0,1422,1800304,1422,24930.912095639942,114,268,861,5048,115803,140394,291127,1125906
11,1496823221,RANGE_SIZE,81253,0,15676,1800717,10000,41.8246,0,1,1,19,37,46,159,10000
23,1496823221,ADD_LINK,14147,0,2750,1800334,2750,92620.14690909091,1021,7482,17598,135774,269674,391666,739179,1347202
11,1496823221,ADD_NODE,4051,0,756,1800717,756,62329.75132275133,913,4128,10002,68575,160440,271395,546761,1169563
42,1496823221,UPDATE_LINK,12708,0,2398,1800304,2398,92120.51668056713,1130,7474,16773,134480,275969,400675,647454,1225719
23,1496823221,RANGE_SIZE,80670,0,15548,1800334,10000,44.5753,0,1,1,19,37,45,158,10000
11,1496823221,UPDATE_NODE,11735,0,2281,1800717,2281,58410.60236738273,155,584,5149,52122,229555,279080,506008,890746
42,1496823221,ADD_LINK,14217,0,2705,1800304,2705,88126.59926062847,1120,7505,17986,134046,264668,372617,631107,1355701
11,1496823221,DELETE_NODE,1567,0,311,1800717,311,60436.12861736334,124,886,6668,119923,245204,270731,402458,543525
91,1496823221,RANGE_SIZE,80057,0,15232,1800327,10000,71.7494,0,1,1,19,38,53,250,10000
42,1496823221,RANGE_SIZE,80605,0,15408,1800304,10000,63.4585,0,1,1,19,38,48,159,10000
23,1496823221,ADD_NODE,4124,0,759,1800334,759,66367.53096179182,806,4075,9701,99700,242757,301867,598130,1036696
42,1496823221,ADD_NODE,4026,0,777,1800304,777,59174.77734877735,777,3618,8966,46325,182745,285452,564150,879180
38,1496823221,MULTIGET_LINK,886,0,145,1800354,145,89425.43448275862,235,597,4838,129735,304665,388963,869520,1146366
42,1496823221,UPDATE_NODE,11650,0,2207,1800304,2207,64085.18486633439,135,561,4861,112516,242338,282446,533623,1132744
42,1496823221,DELETE_NODE,1591,0,324,1800304,324,66743.33024691358,147,492,5780,124725,248897,271908,469697,777881
42,1496823221,GET_NODE,20426,0,3920,1800304,3920,59563.14056122449,106,360,3223,94606,237992,277249,511058,1199368
38,1496823221,GET_LINKS_LIST,80182,0,15190,1800354,10000,48410.3557,0,837,3826,25985,143964,258574,452422,1722931
38,1496823221,COUNT_LINK,7827,0,1471,1800354,1471,22807.139360978927,114,280,800,4565,115332,133853,304157,715051
38,1496823221,UPDATE_LINK,12787,0,2444,1800354,2444,96798.33306055647,1177,7629,17778,136148,283586,394508,751436,1587296
38,1496823221,ADD_LINK,14227,0,2671,1800354,2671,85742.92399850243,1096,7455,16594,133901,267687,358538,611443,1118533
10,1496823221,MULTIGET_LINK,866,0,158,1800072,158,59212.240506329115,223,955,5304,96368,172539,263232,614449,761888
38,1496823221,RANGE_SIZE,80182,0,15190,1800354,10000,60.4144,0,1,1,19,38,53,168,10000
38,1496823221,ADD_NODE,4157,0,786,1800354,786,66766.81679389313,869,4218,10180,81524,245834,300661,527878,999605
38,1496823221,UPDATE_NODE,11693,0,2162,1800354,2162,62296.62349676226,142,472,4237,103999,239762,307456,497945,1016133
