threadID,timestamp,op,totalops,totalerrors,ops,sampleDuration_us,sampleOps,mean_us,min_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,max_us
14,1496813862,GET_LINKS_LIST,21607,0,21607,1800041,10000,10205.8038,0,343,536,1306,5479,83557,184730,1202723
7,1496813862,GET_LINKS_LIST,21368,0,21368,1800204,10000,10449.6599,0,342,531,1341,5718,87956,159445,2533517
88,1496813862,UPDATE_LINK,3325,0,3325,1800027,3325,47962.593082706764,989,6130,11136,27346,135269,194894,481758,1728018
58,1496813862,GET_LINKS_LIST,21307,0,21307,1800039,10000,9686.0979,0,341,534,1362,5346,81260,160922,1746497
7,1496813862,COUNT_LINK,2123,0,2123,1800204,2123,16875.918040508714,116,247,477,1910,60378,119117,276037,762502
14,1496813862,COUNT_LINK,2089,0,2089,1800041,2089,19239.739109621827,110,241,480,2418,91478,123011,265819,879643
38,1496813862,ADD_LINK,3995,0,3995,1800147,3995,52352.54493116395,936,5977,11189,30778,136209,198190,640763,1480647
54,1496813862,UPDATE_NODE,3248,0,3248,1800032,3248,120841.81280788177,197,8927,22824,136105,306386,576395,1146753,1613823
7,1496813862,UPDATE_LINK,3345,0,3345,1800204,3345,51166.3509715994,1115,6196,11513,27882,135242,215545,617895,1317274
58,1496813862,COUNT_LINK,2013,0,2013,1800039,2013,16975.89269746647,119,242,493,2019,72985,117104,281579,980499
54,1496813862,DELETE_NODE,472,0,472,1800032,472,106837.97669491525,214,8980,20860,124802,287309,469876,1021790,1440980
88,1496813862,ADD_LINK,3746,0,3746,1800027,3746,49301.00133475707,1001,6054,11411,27984,132081,192213,533056,1686341
14,1496813862,UPDATE_LINK,3382,0,3382,1800041,3382,48464.843879361324,1239,6012,11167,25697,133379,182354,527873,1401468
38,1496813862,RANGE_SIZE,21494,0,21494,1800147,10000,34.6585,0,1,1,6,20,32,90,10000
7,1496813862,ADD_LINK,3837,0,3837,1800204,3837,48384.32786030753,972,6007,11517,29467,133309,176547,485197,1741833
38,1496813862,ADD_NODE,1089,0,1089,1800147,1089,103211.17906336088,1199,7514,17699,113971,280299,582104,1091691,1439934
88,1496813862,RANGE_SIZE,21356,0,21356,1800027,10000,39.1632,0,1,1,6,20,33,97,10000
58,1496813862,UPDATE_LINK,3308,0,3308,1800039,3308,47304.44709794438,1028,6186,11129,26173,130278,169289,533748,1193121
54,1496813862,GET_NODE,5464,0,5464,1800032,5464,101639.53111273792,120,754,11234,116362,268694,516558,1100017,1781606
14,1496813862,ADD_LINK,3801,0,3801,1800041,3801,48206.936332544064,1047,6062,11218,24165,132222,191876,576833,1476412
88,1496813862,ADD_NODE,1108,0,1108,1800027,1108,103528.20487364622,1040,7296,16602,119558,280434,492267,1008222,1386820
7,1496813862,RANGE_SIZE,21368,0,21368,1800204,10000,31.0113,0,1,1,6,19,30,80,10000
38,1496813862,UPDATE_NODE,3152,0,3152,1800147,3152,117519.86040609136,189,8763,21677,135505,301169,511334,1090540,1824486
38,1496813862,DELETE_NODE,443,0,443,1800147,443,120025.58013544018,215,8677,20246,143684,297152,533119,1219352,1708941
7,1496813862,ADD_NODE,1053,0,1053,1800204,1053,95651.90028490029,1166,7145,16178,108937,245239,476328,1058965,1736127
14,1496813862,RANGE_SIZE,21607,0,21607,1800041,10000,48.1522,0,1,1,6,20,36,117,10000
88,1496813862,UPDATE_NODE,3185,0,3185,1800027,3185,119613.45306122449,187,8732,23028,134936,299933,535033,1220538,1804542
58,1496813862,ADD_LINK,3768,0,3768,1800039,3768,51935.03370488323,953,5991,11441,28013,135154,202736,655649,1407980
88,1496813862,DELETE_NODE,440,0,440,1800027,440,133797.12272727274,864,8127,20022,145823,312222,849322,1216396,1350626
14,1496813862,ADD_NODE,1154,0,1154,1800041,1154,91333.82928942807,1101,7181,16755,113610,233468,424941,998512,1322140
7,1496813862,UPDATE_NODE,3064,0,3064,1800204,3064,128880.14947780679,207,9484,23721,139570,333331,626733,1151717,2011156
38,1496813862,GET_NODE,5506,0,5506,1800147,5506,102142.1932437341,119,824,11199,118789,272209,480717,1087966,1659258
7,1496813862,DELETE_NODE,455,0,455,1800204,455,107666.0021978022,185,8827,21367,134838,305054,523360,894808,1463943
58,1496813862,RANGE_SIZE,21307,0,21307,1800039,10000,37.4352,0,1,1,6,20,33,99,10000
14,1496813862,UPDATE_NODE,3142,0,3142,1800041,3142,121720.84563971992,183,9687,23664,133229,300776,620221,1137219,1719426
88,1496813862,GET_NODE,5455,0,5455,1800027,5455,102196.983868011,122,763,10467,117650,279462,504552,1095089,1704085
14,1496813862,DELETE_NODE,463,0,463,1800041,463,106232.5313174946,364,8086,19650,123531,269499,418921,1152091,1298593
58,1496813862,ADD_NODE,1087,0,1087,1800039,1087,103660.00827966881,894,7489,17121,115612,289414,524221,1052512,1463211
7,1496813862,GET_NODE,5561,0,5561,1800204,5561,100195.10987232512,115,701,10621,116168,272384,502961,1074791,1708533
14,1496813862,GET_NODE,5506,0,5506,1800041,5506,103408.48183799491,120,752,11156,119210,281775,493423,1080323,1673281
58,1496813862,UPDATE_NODE,3246,0,3246,1800039,3246,123554.57116451017,189,9457,24097,141342,305982,560800,1191411,1704471
58,1496813862,DELETE_NODE,422,0,422,1800039,422,101093.71800947867,178,7858,20257,126379,246940,429639,960675,1316760
58,1496813862,GET_NODE,5521,0,5521,1800039,5521,100912.64861438145,128,722,10666,116606,276294,490065,1065644,1704965
74,1496813862,COUNT_LINK,2152,0,2152,1800018,2152,17134.730483271374,117,239,469,2158,29826,111827,245100,1456035
74,1496813862,UPDATE_LINK,3339,0,3339,1800018,3339,53054.92572626535,1089,6105,11308,26177,137722,220587,676016,1468518
74,1496813862,ADD_LINK,3809,0,3809,1800018,3809,51214.12444211079,1057,6331,11883,35023,140079,207308,501124,1263524
74,1496813862,RANGE_SIZE,21422,0,21422,1800018,10000,38.3446,0,1,1,6,19,31,100,10000
74,1496813862,ADD_NODE,1125,0,1125,1800018,1125,93596.09155555555,843,7076,17959,115878,238423,388715,970652,1513054
74,1496813862,UPDATE_NODE,3080,0,3080,1800018,3080,121081.97987012987,215,9162,22693,132283,310353,609347,1114527,1753449
74,1496813862,DELETE_NODE,401,0,401,1800018,401,117049.97755610972,996,7856,20969,130472,315355,476426,1108495,1270270
74,1496813862,GET_NODE,5499,0,5499,1800018,5499,102679.66903073285,118,820,11666,119826,274042,499783,1116148,1777599
0,1496813862,MULTIGET_LINK,239,0,239,1800107,239,15646.125523012552,216,323,516,1942,12847,113096,259487,778857
23,1496813862,MULTIGET_LINK,217,0,217,1800102,217,9526.460829493088,200,323,545,1467,6734,93994,158033,255155
65,1496813862,MULTIGET_LINK,256,0,256,1800105,256,14331.7890625,195,346,544,1856,63169,101957,170702,453207
0,1496813862,GET_LINKS_LIST,21580,0,21580,1800107,10000,9748.0359,0,342,532,1368,5603,82850,149609,1475477
23,1496813862,GET_LINKS_LIST,21983,0,21983,1800102,10000,9690.3864,0,342,531,1378,5831,84533,152143,1379309
0,1496813862,COUNT_LINK,2064,0,2064,1800107,2064,19744.51937984496,119,241,472,2602,88085,119717,256618,1015375
23,1496813862,COUNT_LINK,2121,0,2121,1800102,2121,17271.746817538897,114,233,440,1982,69812,116916,265171,843796
0,1496813862,UPDATE_LINK,3349,0,3349,1800107,3349,47731.67721707973,1058,6067,11445,28109,134872,185345,508670,1467714
65,1496813862,GET_LINKS_LIST,21064,0,21064,1800105,10000,9516.1369,0,345,539,1382,5330,76842,145646,2308840
65,1496813862,COUNT_LINK,2079,0,2079,1800105,2079,16587.46608946609,121,254,531,2244,75552,113701,230893,893585
0,1496813862,ADD_LINK,3748,0,3748,1800107,3748,49810.736926360725,1195,6187,11591,26851,132999,187507,579303,1409076
23,1496813862,UPDATE_LINK,3472,0,3472,1800102,3472,51331.9991359447,1126,6041,11125,27567,133551,208084,580363,1443064
65,1496813862,UPDATE_LINK,3424,0,3424,1800105,3424,52407.59082943925,979,5975,11206,28410,137884,206710,646947,1607030
0,1496813862,RANGE_SIZE,21580,0,21580,1800107,10000,33.4604,0,1,1,6,20,30,97,10000
0,1496813862,ADD_NODE,1063,0,1063,1800107,1063,85223.83537158984,838,7180,15700,110618,226757,356053,890561,1359471
65,1496813862,ADD_LINK,3784,0,3784,1800105,3784,53579.12684989429,1025,6181,11206,30750,135403,207919,725526,1572232
23,1496813862,ADD_LINK,3910,0,3910,1800102,3910,51193.27979539642,1192,6221,11680,30826,135644,208258,583336,1618203
65,1496813862,RANGE_SIZE,21064,0,21064,1800105,10000,50.2834,0,1,1,6,20,34,141,10000
65,1496813862,ADD_NODE,1087,0,1087,1800105,1087,100077.2437902484,1087,7089,17078,115934,281022,450147,1140284,1554093
23,1496813862,RANGE_SIZE,21983,0,21983,1800102,10000,14.6935,0,1,1,6,20,31,92,10000
23,1496813862,ADD_NODE,1094,0,1094,1800102,1094,107859.09689213894,1012,7743,17784,118174,279758,570224,1194399,1439897
65,1496813862,UPDATE_NODE,3079,0,3079,1800105,3079,117019.16336472881,241,9069,22048,133311,291193,534843,1243922,1597510
65,1496813862,DELETE_NODE,458,0,458,1800105,458,94668.06331877729,214,8354,20854,121411,230384,332728,957246,1326203
23,1496813862,UPDATE_NODE,3105,0,3105,1800102,3105,122427.43123993558,209,9014,23337,133504,308133,583203,1166065,1893418
23,1496813862,DELETE_NODE,433,0,433,1800102,433,101968.11085450347,345,7892,17790,124848,223206,389216,1334821,1564673
65,1496813862,GET_NODE,5309,0,5309,1800105,5309,105305.77679412319,128,754,11600,120036,286453,509179,1091699,1895717
0,1496813862,UPDATE_NODE,3123,0,3123,1800107,3123,127531.19980787704,211,9671,24460,139039,305610,636673,1228482,1829987
63,1496813862,MULTIGET_LINK,215,0,215,1800112,215,10893.902325581395,204,350,523,1764,16352,113105,145582,188435
0,1496813862,DELETE_NODE,408,0,408,1800107,408,122702.94362745098,204,9536,21999,133401,307228,609336,1071538,1416945
23,1496813862,GET_NODE,5480,0,5480,1800102,5480,101340.56003649635,126,775,11567,116506,274601,483820,1043354,1754701
63,1496813862,GET_LINKS_LIST,21436,0,21436,1800112,10000,10055.5641,0,346,543,1443,6274,85723,161279,1300095
15,1496813862,MULTIGET_LINK,204,0,204,1800061,204,13927.186274509804,204,334,582,2506,10580,98677,140210,668493
63,1496813862,COUNT_LINK,2065,0,2065,1800112,2065,15305.780629539951,124,237,441,1948,72667,112197,237560,564188
11,1496813862,MULTIGET_LINK,189,0,189,1800109,189,26579.761904761905,199,334,515,2111,100721,130445,862142,1176361
0,1496813862,GET_NODE,5578,0,5578,1800107,5578,102986.15937612047,124,783,11372,118582,275058,495089,1078806,1825715
19,1496813862,MULTIGET_LINK,204,0,204,1800251,204,12125.857843137255,224,359,598,1530,8912,106347,218142,302912
63,1496813862,UPDATE_LINK,3368,0,3368,1800112,3368,50769.67220902613,1033,6133,11349,25483,132611,202430,661975,1481263
63,1496813862,ADD_LINK,3833,0,3833,1800112,3833,49350.415079572136,1133,6000,11497,30228,136953,194718,501113,1400529
15,1496813862,GET_LINKS_LIST,21973,0,21973,1800061,10000,9319.1682,0,338,521,1287,5238,79438,148146,1541196
11,1496813862,GET_LINKS_LIST,21286,0,21286,1800109,10000,9728.6515,0,342,534,1368,5986,82610,154697,1075112
15,1496813862,COUNT_LINK,2046,0,2046,1800061,2046,18183.77908113392,121,239,476,2164,80539,121594,306106,1113957
11,1496813862,COUNT_LINK,2013,0,2013,1800109,2013,16573.82265275708,100,242,458,2145,46527,113845,256191,956559
19,1496813862,GET_LINKS_LIST,21502,0,21502,1800251,10000,9753.4688,0,345,537,1358,5594,86352,155762,921834
63,1496813862,RANGE_SIZE,21436,0,21436,1800112,10000,36.6217,0,1,1,6,20,28,91,10000
63,1496813862,ADD_NODE,1070,0,1070,1800112,1070,88106.22990654205,978,6984,17113,112163,240178,342300,980309,1389900
19,1496813862,COUNT_LINK,2129,0,2129,1800251,2129,17651.72569281353,116,246,452,1997,65661,116365,271322,1571055
15,1496813862,UPDATE_LINK,3348,0,3348,1800061,3348,54230.15681003584,990,6288,11778,28972,142807,222077,618712,1516773
11,1496813862,UPDATE_LINK,3466,0,3466,1800109,3466,52034.65089440277,969,6194,11448,28317,134676,203534,615481,1698920
63,1496813862,UPDATE_NODE,3130,0,3130,1800112,3130,119904.79936102236,211,9613,23324,135560,301108,552026,1136084,1927700
19,1496813862,UPDATE_LINK,3373,0,3373,1800251,3373,49538.160687815005,1034,6111,11447,25751,130247,195387,657459,1565108
63,1496813862,DELETE_NODE,391,0,391,1800112,391,104900.44501278772,200,8095,17602,126268,272162,467332,1089904,1298006
15,1496813862,ADD_LINK,3953,0,3953,1800061,3953,51736.82797875032,988,6005,11092,28739,137469,203284,632620,1776531
11,1496813862,ADD_LINK,3664,0,3664,1800109,3664,51826.8498908297,1037,5956,11545,31252,134196,193920,612721,1503610
19,1496813862,ADD_LINK,3826,0,3826,1800251,3826,53057.41191845269,1027,6072,11384,31584,138509,216268,590408,1894832
15,1496813862,RANGE_SIZE,21973,0,21973,1800061,10000,23.1941,0,1,1,6,20,33,87,10000
11,1496813862,RANGE_SIZE,21286,0,21286,1800109,10000,41.792,0,1,1,6,19,31,97,10000
19,1496813862,RANGE_SIZE,21502,0,21502,1800251,10000,34.8091,0,1,1,7,20,32,99,10000
11,1496813862,ADD_NODE,1038,0,1038,1800109,1038,99597.18304431599,1010,6590,15919,116400,279546,501551,1048370,1395008
15,1496813862,ADD_NODE,1080,0,1080,1800061,1080,110596.26111111112,1224,7379,17960,121106,297602,547708,1120111,1514893
19,1496813862,ADD_NODE,1084,0,1084,1800251,1084,112682.28966789668,1171,7167,17189,120457,300271,595840,1053363,1390518
63,1496813862,GET_NODE,5525,0,5525,1800112,5525,106348.59221719457,127,854,11808,119300,275322,552706,1126011,1879668
15,1496813862,UPDATE_NODE,3256,0,3256,1800061,3256,118363.32647420147,187,8947,21792,127714,295219,579872,1196362,1713481
11,1496813862,UPDATE_NODE,3258,0,3258,1800109,3258,120209.68600368324,188,9239,21611,133840,304599,582263,1178465,1688669
15,1496813862,DELETE_NODE,400,0,400,1800061,400,108905.4375,246,8365,19107,123090,276794,601514,1067729,1257128
11,1496813862,DELETE_NODE,461,0,461,1800109,461,104019.69197396963,189,7455,17680,124552,268487,450338,1088713,1705699
19,1496813862,UPDATE_NODE,3143,0,3143,1800251,3143,124109.67419662743,190,9398,24006,140557,299261,577117,1222587,1683392
19,1496813862,DELETE_NODE,438,0,438,1800251,438,102363.33333333333,286,8992,20815,128641,283025,442581,947763,1446881
15,1496813862,GET_NODE,5467,0,5467,1800061,5467,98054.09968904335,117,728,10909,114349,269255,495784,1005977,1588954
11,1496813862,GET_NODE,5432,0,5432,1800109,5432,100187.03884388808,121,804,11522,118326,274540,451053,1076646,1815818
19,1496813862,GET_NODE,5449,0,5449,1800251,5449,98893.68159295284,100,736,11017,114244,266656,493224,1077396,1833877
71,1496813862,MULTIGET_LINK,237,0,237,1800020,237,16365.012658227848,198,345,592,2230,86206,113902,189670,369732
71,1496813862,GET_LINKS_LIST,21866,0,21866,1800020,10000,10544.5,0,339,530,1328,5454,84300,161561,1774246
71,1496813862,COUNT_LINK,2043,0,2043,1800020,2043,17275.03622124327,118,238,471,2096,71495,117391,252189,824881
71,1496813862,UPDATE_LINK,3451,0,3451,1800020,3451,50614.250362213854,980,6214,11502,29661,135815,205257,536300,1842489
71,1496813862,ADD_LINK,3847,0,3847,1800020,3847,48320.09357941253,1207,5935,10952,24732,131236,190528,597874,1760483
71,1496813862,RANGE_SIZE,21866,0,21866,1800020,10000,38.5345,0,1,1,6,20,28,87,10000
71,1496813862,ADD_NODE,1161,0,1161,1800020,1161,106663.29801894918,1222,7316,17675,120573,275282,493994,1203119,1552147
71,1496813862,UPDATE_NODE,3137,0,3137,1800020,3137,114880.98151099776,170,9360,22713,131233,297295,481965,1108665,1942077
71,1496813862,DELETE_NODE,393,0,393,1800020,393,107799.60814249364,160,8244,18796,123147,286540,521395,1087180,1817389
71,1496813862,GET_NODE,5570,0,5570,1800020,5570,101011.02495511669,126,856,11332,120785,274504,486837,1049736,1641159
72,1496813862,MULTIGET_LINK,205,0,205,1800032,205,16680.517073170733,181,334,578,2515,77901,114665,205786,412675
9,1496813862,MULTIGET_LINK,235,0,235,1800020,235,14082.553191489362,201,340,519,1495,6335,89001,134706,1374552
72,1496813862,GET_LINKS_LIST,21596,0,21596,1800032,10000,9644.0592,0,343,529,1343,5503,82802,146580,1730886
72,1496813862,COUNT_LINK,2106,0,2106,1800032,2106,17069.95821462488,104,240,467,2130,67709,117883,261413,1095829
9,1496813862,GET_LINKS_LIST,21451,0,21451,1800020,10000,10203.6477,0,344,534,1366,6006,86601,162544,1352021
72,1496813862,UPDATE_LINK,3465,0,3465,1800032,3465,52306.110822510826,1011,6237,11434,30608,137698,212459,616663,1555145
9,1496813862,COUNT_LINK,2036,0,2036,1800020,2036,17212.725933202357,118,244,461,2270,65595,116929,282399,812736
72,1496813862,ADD_LINK,3869,0,3869,1800032,3869,50640.55208064099,1192,6175,11567,30220,135155,192249,579027,1381314
9,1496813862,UPDATE_LINK,3530,0,3530,1800020,3530,52126.15580736544,1152,6164,11312,28721,138835,219563,627164,1663486
72,1496813862,RANGE_SIZE,21596,0,21596,1800032,10000,24.8116,0,1,1,6,20,33,88,10000
9,1496813862,ADD_LINK,3796,0,3796,1800020,3796,51164.87355110643,1054,6276,10986,27340,134996,210628,620920,1542395
56,1496813862,MULTIGET_LINK,220,0,220,1800086,220,18412.01818181818,202,348,590,1946,47194,113170,324048,588539
72,1496813862,ADD_NODE,1136,0,1136,1800032,1136,101785.75352112677,1241,7062,16456,117102,268738,520478,1024089,1560279
9,1496813862,RANGE_SIZE,21451,0,21451,1800020,10000,34.8785,0,1,1,6,19,28,97,10000
9,1496813862,ADD_NODE,1136,0,1136,1800020,1136,93008.25352112677,1433,6555,16359,110126,221374,489054,958860,1278400
72,1496813862,UPDATE_NODE,3030,0,3030,1800032,3030,123766.29768976898,195,8929,22620,134270,304205,635891,1152740,1708559
9,1496813862,UPDATE_NODE,3164,0,3164,1800020,3164,123648.69216182048,209,8897,22502,133935,309586,585934,1174375,1761583
72,1496813862,DELETE_NODE,410,0,410,1800032,410,94541.36829268292,167,7926,18640,120304,221473,400465,1082888,1305682
9,1496813862,DELETE_NODE,408,0,408,1800020,408,113420.07843137255,382,9218,20374,126887,305086,570413,996309,1141648
56,1496813862,GET_LINKS_LIST,21600,0,21600,1800086,10000,10004.9653,0,350,539,1345,5485,83119,159858,2146512
56,1496813862,COUNT_LINK,2122,0,2122,1800086,2122,18488.091894439207,101,239,502,2228,77792,121009,276606,999500
9,1496813862,GET_NODE,5575,0,5575,1800020,5575,97433.99156950673,120,659,10982,117367,264177,445067,1080605,1608521
72,1496813862,GET_NODE,5625,0,5625,1800032,5625,100483.49653333334,113,734,10737,115028,270741,479303,1110471,1956977
56,1496813862,UPDATE_LINK,3301,0,3301,1800086,3301,50101.262041805516,1078,6055,11152,25242,134023,193132,620258,1540130
56,1496813862,ADD_LINK,3843,0,3843,1800086,3843,45961.35232890971,1030,6055,10763,23680,128435,181201,514627,1435708
56,1496813862,RANGE_SIZE,21600,0,21600,1800086,10000,33.9963,0,1,1,6,20,31,99,10000
56,1496813862,ADD_NODE,1084,0,1084,1800086,1084,104962.71402214022,1081,7104,16924,115199,286307,521510,1072696,1462514
56,1496813862,UPDATE_NODE,3078,0,3078,1800086,3078,116154.68031189084,189,8947,22317,133305,291688,531152,1149449,2062367
56,1496813862,DELETE_NODE,446,0,446,1800086,446,91619.65246636771,251,9197,19784,122858,236000,341743,808548,1319166
56,1496813862,GET_NODE,5704,0,5704,1800086,5704,106418.0028050491,118,824,11723,120992,284008,518483,1089203,1600878
80,1496813862,MULTIGET_LINK,183,0,183,1800182,183,13356.655737704918,202,317,470,1587,8214,96949,227468,597003
80,1496813862,GET_LINKS_LIST,21242,0,21242,1800182,10000,10680.4684,0,342,529,1370,6135,89007,162991,1226452
45,1496813862,MULTIGET_LINK,217,0,217,1800184,217,13505.036866359447,192,351,595,1971,10311,108308,253995,354901
80,1496813862,COUNT_LINK,2041,0,2041,1800182,2041,16920.993140617345,120,246,502,2074,25934,114458,257711,1200748
80,1496813862,UPDATE_LINK,3389,0,3389,1800182,3389,50482.41841251106,1082,6173,11614,29242,135037,192685,623269,1632560
